"id","title","artists_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"48","Cherish (My Love)","[36cgvBn0aadzOijnjjwqMN]","0.714","0.821","4","-3.835","1","0.0650","0.23600","0.000000","0.1640","0.303","142.970","audio_features","21LtZQQMQYwVIxc9O9Ygq8","spotify:track:21LtZQQMQYwVIxc9O9Ygq8","https://api.spotify.com/v1/tracks/21LtZQQMQYwVIxc9O9Ygq8","https://api.spotify.com/v1/audio-analysis/21LtZQQMQYwVIxc9O9Ygq8","176854","4","Japan"
"49","唱","[6mEQK9m2krja6X1cfsAjfl]","0.616","0.975","10","-0.425","0","0.2080","0.17200","0.000002","0.1430","0.742","132.054","audio_features","7o0TPSw494RG2Q4iWmd1v6","spotify:track:7o0TPSw494RG2Q4iWmd1v6","https://api.spotify.com/v1/tracks/7o0TPSw494RG2Q4iWmd1v6","https://api.spotify.com/v1/audio-analysis/7o0TPSw494RG2Q4iWmd1v6","189773","4","Japan"
"0","Who","[1oSPZhvZMIrWW5I41kPkkY]","0.660","0.756","0","-3.743","0","0.0320","0.00289","0.000000","0.1930","0.8380","116.034","audio_features","7tI8dRuH2Yc6RuoTjxo4dU","spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU","170888","4","Kazakhstan"
"1","Love Me Again","[3JsHnjpbhX4SnySpvpa9DK]","0.633","0.607","0","-6.182","0","0.0532","0.18300","0.000001","0.1670","0.3630","74.029","audio_features","2N0SPREDYqILVEFSsWF5N5","spotify:track:2N0SPREDYqILVEFSsWF5N5","https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5","https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5","182293","4","Kazakhstan"
"2","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.02830","0.000000","0.3550","0.9390","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Kazakhstan"
"3","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.30800","0.000000","0.1220","0.5350","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Kazakhstan"
"4","гладиатор/рыцарь","[5ByAEWetNZ95GufzBSOkc3]","0.546","0.534","1","-7.280","1","0.0334","0.11800","0.083300","0.1660","0.0934","120.173","audio_features","3nNKws5aNnTa3tgQOIS5Sk","spotify:track:3nNKws5aNnTa3tgQOIS5Sk","https://api.spotify.com/v1/tracks/3nNKws5aNnTa3tgQOIS5Sk","https://api.spotify.com/v1/audio-analysis/3nNKws5aNnTa3tgQOIS5Sk","104026","4","Kazakhstan"
"5","Привет","[5TZ0uM0InXX4LtI8hTsXlv]","0.808","0.490","3","-6.293","1","0.1230","0.60500","0.000000","0.1550","0.2750","82.014","audio_features","6hvPHIYi04pKv1vvTeVF9j","spotify:track:6hvPHIYi04pKv1vvTeVF9j","https://api.spotify.com/v1/tracks/6hvPHIYi04pKv1vvTeVF9j","https://api.spotify.com/v1/audio-analysis/6hvPHIYi04pKv1vvTeVF9j","155122","4","Kazakhstan"
"6","FRI(END)S","[3JsHnjpbhX4SnySpvpa9DK]","0.466","0.601","8","-4.468","1","0.0530","0.03150","0.000000","0.0927","0.6270","53.376","audio_features","0PBTlQ84CBJF0tBnKGmQa6","spotify:track:0PBTlQ84CBJF0tBnKGmQa6","https://api.spotify.com/v1/tracks/0PBTlQ84CBJF0tBnKGmQa6","https://api.spotify.com/v1/audio-analysis/0PBTlQ84CBJF0tBnKGmQa6","148082","4","Kazakhstan"
"7","Крепче","[0E56Ncr2I37JQhW71UJALE]","0.769","0.310","9","-14.249","0","0.3720","0.87200","0.000000","0.1440","0.7100","77.994","audio_features","6bCLkzoE3agC7Ws9NxVxIn","spotify:track:6bCLkzoE3agC7Ws9NxVxIn","https://api.spotify.com/v1/tracks/6bCLkzoE3agC7Ws9NxVxIn","https://api.spotify.com/v1/audio-analysis/6bCLkzoE3agC7Ws9NxVxIn","120112","4","Kazakhstan"
"8","Очи","[5TZ0uM0InXX4LtI8hTsXlv]","0.894","0.548","5","-6.839","0","0.0469","0.81500","0.000001","0.1040","0.6290","114.031","audio_features","3qPi9H4HOdYIl9Lr4WPLJU","spotify:track:3qPi9H4HOdYIl9Lr4WPLJU","https://api.spotify.com/v1/tracks/3qPi9H4HOdYIl9Lr4WPLJU","https://api.spotify.com/v1/audio-analysis/3qPi9H4HOdYIl9Lr4WPLJU","170789","4","Kazakhstan"
"9","Баяғыдай","[6e7rMLAtwn5YRapc2iHAlG]","0.606","0.465","4","-9.072","0","0.0421","0.40700","0.000000","0.1530","0.4060","119.851","audio_features","1jgFeioctc38E4VOoPz1nr","spotify:track:1jgFeioctc38E4VOoPz1nr","https://api.spotify.com/v1/tracks/1jgFeioctc38E4VOoPz1nr","https://api.spotify.com/v1/audio-analysis/1jgFeioctc38E4VOoPz1nr","201224","4","Kazakhstan"
"10","Клятвы","[3JLa8aXwsmX727vtb4bPUi]","0.756","0.381","7","-8.597","0","0.0581","0.28900","0.000798","0.1060","0.3040","90.002","audio_features","5GKrcgAo9yOlKTfFcTEIbp","spotify:track:5GKrcgAo9yOlKTfFcTEIbp","https://api.spotify.com/v1/tracks/5GKrcgAo9yOlKTfFcTEIbp","https://api.spotify.com/v1/audio-analysis/5GKrcgAo9yOlKTfFcTEIbp","138000","4","Kazakhstan"
"11","Арман - Сені күнде көру","[1e9PC6DAoGYlg0r6Q1VWcI]","0.625","0.574","11","-6.543","0","0.1780","0.46700","0.000008","0.2210","0.5330","90.011","audio_features","4ExjsnUFdOejQZLk9aysrl","spotify:track:4ExjsnUFdOejQZLk9aysrl","https://api.spotify.com/v1/tracks/4ExjsnUFdOejQZLk9aysrl","https://api.spotify.com/v1/audio-analysis/4ExjsnUFdOejQZLk9aysrl","170667","4","Kazakhstan"
"12","Sheker","[2RntBZZLAjvQxQhOKHHhX9]","0.705","0.550","8","-8.729","0","0.1280","0.48000","0.000000","0.3280","0.4910","160.017","audio_features","54w04Shxa9xRKJkZQp7uqB","spotify:track:54w04Shxa9xRKJkZQp7uqB","https://api.spotify.com/v1/tracks/54w04Shxa9xRKJkZQp7uqB","https://api.spotify.com/v1/audio-analysis/54w04Shxa9xRKJkZQp7uqB","217355","4","Kazakhstan"
"13","WILDFLOWER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.467","0.247","6","-12.002","0","0.0431","0.61200","0.000271","0.1700","0.1260","148.101","audio_features","3QaPy1KgI7nu9FJEQUgn6h","spotify:track:3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h","261467","4","Kazakhstan"
"14","I Wanna Be Yours","[7Ln80lUS6He07XvHI8qqHH]","0.464","0.417","0","-9.345","0","0.0256","0.13600","0.022000","0.0974","0.4790","67.528","audio_features","5XeFesFbtLpXzIVDNQP22n","spotify:track:5XeFesFbtLpXzIVDNQP22n","https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n","https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n","183956","4","Kazakhstan"
"15","FUNK DO BOUNCE (Slowed)","[09cKncAQn28NqTUORLMwSR]","0.818","0.920","6","2.194","0","0.0716","0.11100","0.001220","0.0879","0.7930","110.449","audio_features","7IBqHkoP94VrgYKVns4eNz","spotify:track:7IBqHkoP94VrgYKVns4eNz","https://api.spotify.com/v1/tracks/7IBqHkoP94VrgYKVns4eNz","https://api.spotify.com/v1/audio-analysis/7IBqHkoP94VrgYKVns4eNz","107539","4","Kazakhstan"
"16","Расстояние","[1nQdZyarkEApwhC24Ftdpk, 5TZ0uM0InXX4LtI8hTsXlv]","0.608","0.591","5","-5.312","0","0.0854","0.48900","0.000009","0.0919","0.5620","84.866","audio_features","0dY8qhMk6KOxw51j36GtlM","spotify:track:0dY8qhMk6KOxw51j36GtlM","https://api.spotify.com/v1/tracks/0dY8qhMk6KOxw51j36GtlM","https://api.spotify.com/v1/audio-analysis/0dY8qhMk6KOxw51j36GtlM","180718","4","Kazakhstan"
"17","Aman bolşy süigenım","[47UTUDCdtoo8P4YQAq9uFr, 1e9PC6DAoGYlg0r6Q1VWcI]","0.590","0.612","6","-6.551","0","0.0425","0.54800","0.000000","0.1150","0.6550","129.935","audio_features","7fUNykZZgRQJU43CWZr2XU","spotify:track:7fUNykZZgRQJU43CWZr2XU","https://api.spotify.com/v1/tracks/7fUNykZZgRQJU43CWZr2XU","https://api.spotify.com/v1/audio-analysis/7fUNykZZgRQJU43CWZr2XU","188871","4","Kazakhstan"
"18","Saǵynamyn","[7aNi4lXLvcdKjZGIVbzdmu]","0.694","0.556","8","-9.513","0","0.0789","0.73100","0.000035","0.3960","0.4370","82.978","audio_features","3EiBbNPtVWgh1ovHwWES0w","spotify:track:3EiBbNPtVWgh1ovHwWES0w","https://api.spotify.com/v1/tracks/3EiBbNPtVWgh1ovHwWES0w","https://api.spotify.com/v1/audio-analysis/3EiBbNPtVWgh1ovHwWES0w","132168","4","Kazakhstan"
"19","Korkemim","[4CMquFsyU5t2qKaveFHv3B]","0.682","0.548","9","-12.260","0","0.0454","0.43000","0.000000","0.1400","0.7110","76.025","audio_features","2knuxw8DMvP8iR8bNErIov","spotify:track:2knuxw8DMvP8iR8bNErIov","https://api.spotify.com/v1/tracks/2knuxw8DMvP8iR8bNErIov","https://api.spotify.com/v1/audio-analysis/2knuxw8DMvP8iR8bNErIov","187105","4","Kazakhstan"
"20","Umyttyń Ba?","[0Qy71aidwpN3kMH1fG8cJt, 5Srmck3vhC1RB1hAhqUk3W]","0.758","0.572","4","-7.471","0","0.0870","0.19000","0.000018","0.1460","0.4880","115.021","audio_features","3TNk8XjUz6uC2VvWbt6ru5","spotify:track:3TNk8XjUz6uC2VvWbt6ru5","https://api.spotify.com/v1/tracks/3TNk8XjUz6uC2VvWbt6ru5","https://api.spotify.com/v1/audio-analysis/3TNk8XjUz6uC2VvWbt6ru5","173746","4","Kazakhstan"
"21","С тобой","[6Z6djJ1zi15vWmODy2Qt08, 1nQdZyarkEApwhC24Ftdpk]","0.791","0.526","4","-7.468","0","0.0854","0.60700","0.000840","0.3330","0.4200","155.995","audio_features","3g4l41KPIFXtylLRXruRdF","spotify:track:3g4l41KPIFXtylLRXruRdF","https://api.spotify.com/v1/tracks/3g4l41KPIFXtylLRXruRdF","https://api.spotify.com/v1/audio-analysis/3g4l41KPIFXtylLRXruRdF","225000","4","Kazakhstan"
"22","Slow Dancing","[3JsHnjpbhX4SnySpvpa9DK]","0.579","0.630","8","-7.758","1","0.0580","0.25700","0.004620","0.0986","0.5520","155.960","audio_features","5h1BN75CEh8wdSwE1xrbSe","spotify:track:5h1BN75CEh8wdSwE1xrbSe","https://api.spotify.com/v1/tracks/5h1BN75CEh8wdSwE1xrbSe","https://api.spotify.com/v1/audio-analysis/5h1BN75CEh8wdSwE1xrbSe","187027","4","Kazakhstan"
"23","Be Mine","[1oSPZhvZMIrWW5I41kPkkY]","0.687","0.747","1","-5.496","0","0.0883","0.05600","0.000001","0.1100","0.5600","66.495","audio_features","3LWVXp636uLT356Rj08Jaz","spotify:track:3LWVXp636uLT356Rj08Jaz","https://api.spotify.com/v1/tracks/3LWVXp636uLT356Rj08Jaz","https://api.spotify.com/v1/audio-analysis/3LWVXp636uLT356Rj08Jaz","207348","5","Kazakhstan"
"24","Uige","[47UTUDCdtoo8P4YQAq9uFr]","0.685","0.842","6","-7.422","0","0.0783","0.30000","0.001730","0.0709","0.4930","98.088","audio_features","3TVa1q0P1yKc8nOmcyXMV9","spotify:track:3TVa1q0P1yKc8nOmcyXMV9","https://api.spotify.com/v1/tracks/3TVa1q0P1yKc8nOmcyXMV9","https://api.spotify.com/v1/audio-analysis/3TVa1q0P1yKc8nOmcyXMV9","149388","4","Kazakhstan"
"25","Алмата-Семей","[6XlJ3b8DflSGBQmAOd38aj]","0.862","0.5230","8","-4.814","0","0.0694","0.1370","0.004550","0.2920","0.7210","160.134","audio_features","41gRAnGJ3hyF0GLMe4Rx4h","spotify:track:41gRAnGJ3hyF0GLMe4Rx4h","https://api.spotify.com/v1/tracks/41gRAnGJ3hyF0GLMe4Rx4h","https://api.spotify.com/v1/audio-analysis/41gRAnGJ3hyF0GLMe4Rx4h","160508","4","Kazakhstan"
"26","VAPO NO SETOR","[3wQNcarvRuzhz2Fg1pVDxZ, 1nzIoHG5B7klgAPdwjqRDj]","0.972","0.6980","4","-4.931","1","0.2500","0.2520","0.000000","0.0827","0.9710","130.066","audio_features","25MzUGleMnmyoeTNRZ8QF1","spotify:track:25MzUGleMnmyoeTNRZ8QF1","https://api.spotify.com/v1/tracks/25MzUGleMnmyoeTNRZ8QF1","https://api.spotify.com/v1/audio-analysis/25MzUGleMnmyoeTNRZ8QF1","67596","4","Kazakhstan"
"27","BIRDS OF A FEATHER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.747","0.5070","2","-10.171","1","0.0358","0.2000","0.060800","0.1170","0.4380","104.978","audio_features","6dOtVTDdiauQNBQEDOtlAB","spotify:track:6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB","210373","4","Kazakhstan"
"28","Control","[3JLa8aXwsmX727vtb4bPUi, 7ANOnrs1reQqbI9CGpQCQy, 6cT1f8NElnobV4XpJc6lWQ]","0.882","0.4540","10","-10.248","0","0.2340","0.6790","0.000000","0.1110","0.3090","96.054","audio_features","78KGC4jx5887hQpWEbaXK0","spotify:track:78KGC4jx5887hQpWEbaXK0","https://api.spotify.com/v1/tracks/78KGC4jx5887hQpWEbaXK0","https://api.spotify.com/v1/audio-analysis/78KGC4jx5887hQpWEbaXK0","230000","4","Kazakhstan"
"29","Sweater Weather","[77SW9BnxLY8rJ0RciFqkHh]","0.612","0.8070","10","-2.810","1","0.0336","0.0495","0.017700","0.1010","0.3980","124.053","audio_features","2QjOHCTQ1Jl3zawyYOpxh6","spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6","https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6","240400","4","Kazakhstan"
"30","Lost Angeles","[5xtbUYHaOycg6HIi10EZdV]","0.788","0.5440","7","-9.738","0","0.3240","0.1410","0.000000","0.0947","0.4110","75.474","audio_features","11gTRcdz4wK32fghA2vrX7","spotify:track:11gTRcdz4wK32fghA2vrX7","https://api.spotify.com/v1/tracks/11gTRcdz4wK32fghA2vrX7","https://api.spotify.com/v1/audio-analysis/11gTRcdz4wK32fghA2vrX7","114437","4","Kazakhstan"
"31","One Of The Girls (with JENNIE, Lily Rose Depp)","[1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ]","0.264","0.6400","8","-6.221","1","0.0442","0.0393","0.000002","0.1510","0.1900","84.828","audio_features","7CyPwkp0oE8Ro9Dd5CUDjW","spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW","https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW","244685","4","Kazakhstan"
"32","Val's","[1e9PC6DAoGYlg0r6Q1VWcI]","0.358","0.3410","5","-11.143","0","0.0292","0.8970","0.000344","0.1410","0.3650","185.982","audio_features","7mNVbhWniiLUgSOYgggNbT","spotify:track:7mNVbhWniiLUgSOYgggNbT","https://api.spotify.com/v1/tracks/7mNVbhWniiLUgSOYgggNbT","https://api.spotify.com/v1/audio-analysis/7mNVbhWniiLUgSOYgggNbT","183871","3","Kazakhstan"
"33","Mahabbatym","[1bYE7N4miu1B9YOETbsxc4]","0.420","0.0953","0","-17.240","1","0.0418","0.8000","0.000188","0.3530","0.2730","120.634","audio_features","4T3ssJ7h388Hif7k1I3wUa","spotify:track:4T3ssJ7h388Hif7k1I3wUa","https://api.spotify.com/v1/tracks/4T3ssJ7h388Hif7k1I3wUa","https://api.spotify.com/v1/audio-analysis/4T3ssJ7h388Hif7k1I3wUa","180597","4","Kazakhstan"
"34","Дома","[5u6VEc0OwUChkBhYfAcSWS]","0.779","0.6560","6","-6.769","0","0.0839","0.0559","0.000001","0.1110","0.4280","87.997","audio_features","7pMxLK5v1PLtqZqYRtnqqK","spotify:track:7pMxLK5v1PLtqZqYRtnqqK","https://api.spotify.com/v1/tracks/7pMxLK5v1PLtqZqYRtnqqK","https://api.spotify.com/v1/audio-analysis/7pMxLK5v1PLtqZqYRtnqqK","220909","4","Kazakhstan"
"35","Kobelek","[4GQp7nMuGPcy2EgiWV2GoK]","0.810","0.4380","10","-8.106","1","0.0624","0.0953","0.000076","0.0920","0.1470","132.954","audio_features","2WTfb6QxijezJP8GYidHRo","spotify:track:2WTfb6QxijezJP8GYidHRo","https://api.spotify.com/v1/tracks/2WTfb6QxijezJP8GYidHRo","https://api.spotify.com/v1/audio-analysis/2WTfb6QxijezJP8GYidHRo","250827","4","Kazakhstan"
"36","Dark Red","[57vWImR43h4CaDao012Ofp]","0.603","0.7840","6","-4.023","1","0.0620","0.4460","0.000008","0.1190","0.7690","172.041","audio_features","3EaJDYHA0KnX88JvDhL9oa","spotify:track:3EaJDYHA0KnX88JvDhL9oa","https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa","https://api.spotify.com/v1/audio-analysis/3EaJDYHA0KnX88JvDhL9oa","173104","4","Kazakhstan"
"37","Летали","[1nQdZyarkEApwhC24Ftdpk]","0.779","0.5520","6","-5.764","0","0.0489","0.5100","0.698000","0.0896","0.0665","99.997","audio_features","0LdDBjHLVBRzc9BY5wA030","spotify:track:0LdDBjHLVBRzc9BY5wA030","https://api.spotify.com/v1/tracks/0LdDBjHLVBRzc9BY5wA030","https://api.spotify.com/v1/audio-analysis/0LdDBjHLVBRzc9BY5wA030","187200","4","Kazakhstan"
"38","Сирень","[5TZ0uM0InXX4LtI8hTsXlv]","0.777","0.4980","0","-7.709","0","0.0477","0.7340","0.000005","0.0861","0.2220","130.008","audio_features","5i3H6himHZaKZT3Dk8lr8Z","spotify:track:5i3H6himHZaKZT3Dk8lr8Z","https://api.spotify.com/v1/tracks/5i3H6himHZaKZT3Dk8lr8Z","https://api.spotify.com/v1/audio-analysis/5i3H6himHZaKZT3Dk8lr8Z","192116","4","Kazakhstan"
"39","Aiga qarap","[47UTUDCdtoo8P4YQAq9uFr]","0.587","0.8540","2","-5.606","0","0.0541","0.1900","0.000008","0.0780","0.6980","89.986","audio_features","0Wq7dV7Oi0cGJQ2xG1qdux","spotify:track:0Wq7dV7Oi0cGJQ2xG1qdux","https://api.spotify.com/v1/tracks/0Wq7dV7Oi0cGJQ2xG1qdux","https://api.spotify.com/v1/audio-analysis/0Wq7dV7Oi0cGJQ2xG1qdux","197834","4","Kazakhstan"
"40","Embrace It","[5HK6QtizXJzCmoYTkvFRik]","0.882","0.6450","1","-7.233","1","0.0601","0.4750","0.000041","0.0570","0.7880","114.933","audio_features","0io16MKpbeDIdYzmGpQaES","spotify:track:0io16MKpbeDIdYzmGpQaES","https://api.spotify.com/v1/tracks/0io16MKpbeDIdYzmGpQaES","https://api.spotify.com/v1/audio-analysis/0io16MKpbeDIdYzmGpQaES","104419","4","Kazakhstan"
"41","VAPO DO VAPO","[3wQNcarvRuzhz2Fg1pVDxZ, 1nzIoHG5B7klgAPdwjqRDj]","0.888","0.9690","6","-4.129","1","0.1250","0.1330","0.028100","0.1110","0.7900","129.983","audio_features","1PXDJHodzKG2oBgWONv1By","spotify:track:1PXDJHodzKG2oBgWONv1By","https://api.spotify.com/v1/tracks/1PXDJHodzKG2oBgWONv1By","https://api.spotify.com/v1/audio-analysis/1PXDJHodzKG2oBgWONv1By","70983","4","Kazakhstan"
"42","S.Ó.Seni","[1x6BAYMOuypMaYEDC7cqU7]","0.785","0.5500","0","-7.783","1","0.0473","0.5590","0.026300","0.1160","0.5540","92.998","audio_features","3lGZacMj3bajDJ0TL1KqGx","spotify:track:3lGZacMj3bajDJ0TL1KqGx","https://api.spotify.com/v1/tracks/3lGZacMj3bajDJ0TL1KqGx","https://api.spotify.com/v1/audio-analysis/3lGZacMj3bajDJ0TL1KqGx","202002","4","Kazakhstan"
"43","Эталон красоты","[5TZ0uM0InXX4LtI8hTsXlv]","0.630","0.5510","1","-7.425","1","0.2710","0.4630","0.000000","0.1270","0.4790","119.075","audio_features","3b1csq4T7y11X9WSAweCB4","spotify:track:3b1csq4T7y11X9WSAweCB4","https://api.spotify.com/v1/tracks/3b1csq4T7y11X9WSAweCB4","https://api.spotify.com/v1/audio-analysis/3b1csq4T7y11X9WSAweCB4","186667","5","Kazakhstan"
"44","Úıde","[2RntBZZLAjvQxQhOKHHhX9]","0.746","0.5220","7","-12.086","1","0.2830","0.3010","0.000000","0.3420","0.4760","77.095","audio_features","2dWJ5xYr3QqcOeSuatbdzg","spotify:track:2dWJ5xYr3QqcOeSuatbdzg","https://api.spotify.com/v1/tracks/2dWJ5xYr3QqcOeSuatbdzg","https://api.spotify.com/v1/audio-analysis/2dWJ5xYr3QqcOeSuatbdzg","156160","4","Kazakhstan"
"45","Мой счастливый билет","[6Z6djJ1zi15vWmODy2Qt08]","0.783","0.5240","0","-6.772","1","0.1300","0.6330","0.000000","0.1890","0.4700","110.035","audio_features","0hI4TphLTs4ar0mQ8t0dLf","spotify:track:0hI4TphLTs4ar0mQ8t0dLf","https://api.spotify.com/v1/tracks/0hI4TphLTs4ar0mQ8t0dLf","https://api.spotify.com/v1/audio-analysis/0hI4TphLTs4ar0mQ8t0dLf","164023","4","Kazakhstan"
"46","Denzel W.","[1nQdZyarkEApwhC24Ftdpk]","0.959","0.4590","4","-7.765","0","0.0964","0.3080","0.002240","0.0822","0.3030","119.991","audio_features","7swhbSGivOfNLT75O2P1lz","spotify:track:7swhbSGivOfNLT75O2P1lz","https://api.spotify.com/v1/tracks/7swhbSGivOfNLT75O2P1lz","https://api.spotify.com/v1/audio-analysis/7swhbSGivOfNLT75O2P1lz","208000","4","Kazakhstan"
"47","ЛАБИРИНТ","[2z20q6EEfm6w6PiIKsgtb3]","0.866","0.7220","4","-6.497","0","0.1440","0.2130","0.000000","0.1830","0.9120","137.943","audio_features","7biChppM3c8q7qcVl7ceb2","spotify:track:7biChppM3c8q7qcVl7ceb2","https://api.spotify.com/v1/tracks/7biChppM3c8q7qcVl7ceb2","https://api.spotify.com/v1/audio-analysis/7biChppM3c8q7qcVl7ceb2","169130","4","Kazakhstan"
"48","Утро","[6iQqWcDg92kre5ykFLwqD8]","0.549","0.4930","1","-8.589","0","0.1130","0.4880","0.000084","0.1340","0.3960","79.617","audio_features","0aKl63MnUIVKkXlVtp2vLr","spotify:track:0aKl63MnUIVKkXlVtp2vLr","https://api.spotify.com/v1/tracks/0aKl63MnUIVKkXlVtp2vLr","https://api.spotify.com/v1/audio-analysis/0aKl63MnUIVKkXlVtp2vLr","147000","4","Kazakhstan"
"49","Вредина","[5TZ0uM0InXX4LtI8hTsXlv]","0.774","0.6380","8","-6.298","0","0.1610","0.7420","0.000010","0.0793","0.6410","144.986","audio_features","6z3RBRZVdV34ZjFKgjmDXA","spotify:track:6z3RBRZVdV34ZjFKgjmDXA","https://api.spotify.com/v1/tracks/6z3RBRZVdV34ZjFKgjmDXA","https://api.spotify.com/v1/audio-analysis/6z3RBRZVdV34ZjFKgjmDXA","159064","4","Kazakhstan"
"0","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.02830","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Malaysia"
"1","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.30800","0.000000","0.1220","0.535","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Malaysia"
"2","BIRDS OF A FEATHER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.747","0.507","2","-10.171","1","0.0358","0.20000","0.060800","0.1170","0.438","104.978","audio_features","6dOtVTDdiauQNBQEDOtlAB","spotify:track:6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB","210373","4","Malaysia"
"3","WILDFLOWER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.467","0.247","6","-12.002","0","0.0431","0.61200","0.000271","0.1700","0.126","148.101","audio_features","3QaPy1KgI7nu9FJEQUgn6h","spotify:track:3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h","261467","4","Malaysia"
"4","Reminisensi","[3uSnvyMAFJTm7XkZJFo0xP]","0.464","0.601","10","-7.043","1","0.0256","0.08150","0.000000","0.1050","0.267","77.986","audio_features","0TRKtVvsVmOkXCvnq5AgNE","spotify:track:0TRKtVvsVmOkXCvnq5AgNE","https://api.spotify.com/v1/tracks/0TRKtVvsVmOkXCvnq5AgNE","https://api.spotify.com/v1/audio-analysis/0TRKtVvsVmOkXCvnq5AgNE","265407","4","Malaysia"
"5","Mantra","[250b0Wlc5Vk0CoUsaCY84M]","0.894","0.725","10","-4.984","0","0.0432","0.00434","0.000012","0.0815","0.838","116.988","audio_features","2CspwnypzT7rcWI9RfsoSb","spotify:track:2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb","136627","4","Malaysia"
"6","DRIP","[1SIocsqdEefUTE6XKGUiVS]","0.862","0.687","6","-5.215","1","0.0702","0.06500","0.000000","0.0862","0.704","119.972","audio_features","1MUZitHRpmng5NevrvNx4T","spotify:track:1MUZitHRpmng5NevrvNx4T","https://api.spotify.com/v1/tracks/1MUZitHRpmng5NevrvNx4T","https://api.spotify.com/v1/audio-analysis/1MUZitHRpmng5NevrvNx4T","180846","4","Malaysia"
